UMDM ID,XML Type,collection,series,subseries,box,folder,item,title,date,size,handle,Accession Number,creator,continent,country,region,settlement,umdm pid
2271,UMDM,Katherine Anne Porter papers,1,6,61,5,45,"Katherine Anne Porter to Gay Porter Holloway, 1957-12-13",1957-12-13,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86241
2272,UMDM,Katherine Anne Porter papers,1,6,61,5,46,Katherine Anne Porter note circa 1957-12-18,circa 1957-12-18,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,
2273,UMDM,Katherine Anne Porter papers,1,6,61,5,48,"Katherine Anne Porter to Gay Porter Holloway, 1957-12-19",1957-12-19,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86241
2274,UMDM,Katherine Anne Porter papers,1,6,61,6,1,"Katherine Anne Porter to Gay Porter Holloway, 1958-01-01",1958-01-01,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,umd:86242
2275,UMDM,Katherine Anne Porter papers,1,6,61,6,3,"Katherine Anne Porter to Gay Porter Holloway, 1958-01-18",1958-01-18,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86242
2276,UMDM,Katherine Anne Porter papers,1,6,61,6,8,"Katherine Anne Porter to Gay Porter Holloway, 1958-02-14",1958-02-14,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86242
2277,UMDM,Katherine Anne Porter papers,1,6,61,6,11,"Katherine Anne Porter to Gay Porter Holloway, 1958-04-30",1958-04-30,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86242
2278,UMDM,Katherine Anne Porter papers,1,6,61,6,13,"Katherine Anne Porter to Gay Porter Holloway, 1958-07-13",1958-07-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86242
2279,UMDM,Katherine Anne Porter papers,1,6,61,6,16,"Katherine Anne Porter to Gay Porter Holloway, 1958-07-29",1958-07-29,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Southbury,umd:86242
2280,UMDM,Katherine Anne Porter papers,1,6,61,6,17,"Katherine Anne Porter to Gay Porter Holloway, circa 1958-07-29",circa 1958-07-29,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Ridgefield,umd:86242
2281,UMDM,Katherine Anne Porter papers,1,6,61,6,20,"Katherine Anne Porter to Gay Porter Holloway, 1958-08-25",1958-08-25,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Connecticut,Ridgefield,umd:86242
2282,UMDM,Katherine Anne Porter papers,1,6,61,6,21,"Katherine Anne Porter to Gay Porter Holloway, 1958-09-14",1958-09-14,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Charlottesville,umd:86242
2283,UMDM,Katherine Anne Porter papers,1,6,61,6,22,"Katherine Anne Porter to Gay Porter Holloway and Ann Holloway Heintze, 1958-11-17",1958-11-17,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Charlottesville,umd:86242
2284,UMDM,Katherine Anne Porter papers,1,6,61,6,24,"Katherine Anne Porter to Gay Porter Holloway, 1959-01-02",1959-01-02,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Charlottesville,umd:86242
2285,UMDM,Katherine Anne Porter papers,1,6,61,6,26,"Katherine Anne Porter to Gay Porter Holloway, 1959-01-09",1959-01-09,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Charlottesville,umd:86242
2286,UMDM,Katherine Anne Porter papers,1,6,61,6,28,"Katherine Anne Porter to Gay Porter Holloway, 1959-01-18",1959-01-18,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Charlottesville,umd:86242
2287,UMDM,Katherine Anne Porter papers,1,6,61,6,31,"Katherine Anne Porter to Gay Porter Holloway, 1959-05-26",1959-05-26,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Virginia,Lexington,umd:86242
2288,UMDM,Katherine Anne Porter papers,1,6,61,6,32,"Katherine Anne Porter to Gay Porter Holloway, 1959-07-25",1959-07-25,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2289,UMDM,Katherine Anne Porter papers,1,6,61,6,33,"Katherine Anne Porter to Gay Porter Holloway, 1959-08-29",1959-08-29,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2290,UMDM,Katherine Anne Porter papers,1,6,61,6,41,"Katherine Anne Porter to Gay Porter Holloway, circa 1960-06-12",circa 1960-06-12,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,Mexico,Jalisco,Guadalajara,
2291,UMDM,Katherine Anne Porter papers,1,6,61,6,43,"Katherine Anne Porter to Gay Porter Holloway, 1960-07-14",1960-07-14,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2292,UMDM,Katherine Anne Porter papers,1,6,61,6,44,"Katherine Anne Porter to Gay Porter Holloway, 1960-08-16",1960-08-16,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2293,UMDM,Katherine Anne Porter papers,1,6,61,6,46,"Katherine Anne Porter to Gay Porter Holloway, 1960-11-20",1960-11-20,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2294,UMDM,Katherine Anne Porter papers,1,6,61,6,48,"Katherine Anne Porter to Gay Porter Holloway, 1960-12-19",1960-12-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86242
2295,UMDM,Katherine Anne Porter papers,1,6,61,7,3,"Katherine Anne Porter to Gay Porter Holloway, 1961-05-31",1961-05-31,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Massachusetts,Rockport,umd:86243
2296,UMDM,Katherine Anne Porter papers,1,6,61,7,5,"Katherine Anne Porter to Gay Porter Holloway, 1961-07-22",1961-07-22,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2297,UMDM,Katherine Anne Porter papers,1,6,61,7,7,"Katherine Anne Porter to Gay Porter Holloway, 1961-11-13",1961-11-13,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2298,UMDM,Katherine Anne Porter papers,1,6,61,7,8,"Katherine Anne Porter to Gay Porter Holloway, 1961-12-25",1961-12-25,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2299,UMDM,Katherine Anne Porter papers,1,6,61,7,15,"Katherine Anne Porter to Gay Porter Holloway, 1962-07-16",1962-07-16,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2300,UMDM,Katherine Anne Porter papers,1,6,61,7,20,"Katherine Anne Porter to Gay Porter Holloway, circa 1962-10-01",circa 1962-10-01,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,
2301,UMDM,Katherine Anne Porter papers,1,6,61,7,21,"Katherine Anne Porter to Gay Porter Holloway, 1962-10-01",1962-10-01,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,
2302,UMDM,Katherine Anne Porter papers,1,6,61,7,25,"Katherine Anne Porter to Gay Porter Holloway, 1962-12-06",1962-12-06,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,umd:86243
2303,UMDM,Katherine Anne Porter papers,1,6,61,7,26,"Katherine Anne Porter to Gay Porter Holloway, 1962-12-13",1962-12-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Lazio,Rome,umd:86243
2304,UMDM,Katherine Anne Porter papers,1,6,61,7,31,"Katherine Anne Porter to Gay Porter Holloway, 1963-02-18",1963-02-18,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Lazio,Rome,umd:86243
2305,UMDM,Katherine Anne Porter papers,1,6,61,7,35,"Katherine Anne Porter to Gay Porter Holloway, 1963-04-08",1963-04-08,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Lazio,Rome,umd:86243
2306,UMDM,Katherine Anne Porter papers,1,6,61,7,37,"Katherine Anne Porter to Gay Porter Holloway, 1963-05-05",1963-05-05,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Lazio,Rome,umd:86243
2307,UMDM,Katherine Anne Porter papers,1,6,61,7,38,"Katherine Anne Porter to Gay Porter Holloway, 1963-05-15",1963-05-15,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Campania,Naples,umd:86243
2308,UMDM,Katherine Anne Porter papers,1,6,61,7,39,"Katherine Anne Porter to Gay Porter Holloway, 1963-05-15 (carbon copy)",1963-05-15,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,Italy,Campania,Naples,umd:86243
2309,UMDM,Katherine Anne Porter papers,1,6,61,7,41,"Katherine Anne Porter to Gay Porter Holloway, 1963-06-15",1963-06-15,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,France,Île-de-France,Paris,umd:86243
2310,UMDM,Katherine Anne Porter papers,1,6,61,7,43,"Katherine Anne Porter to Gay Porter Holloway, 1963-07-11",1963-07-11,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,France,Île-de-France,Paris,umd:86243
2311,UMDM,Katherine Anne Porter papers,1,6,61,7,45,"Katherine Anne Porter to Gay Porter Holloway, circa 1963-07-25",circa 1963-07-25,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,France,Île-de-France,Paris,umd:86243
2312,UMDM,Katherine Anne Porter papers,1,6,61,7,47,"Katherine Anne Porter to Gay Porter Holloway, 1963-09-18",1963-09-18,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",Europe,France,Île-de-France,Paris,
2313,UMDM,Katherine Anne Porter papers,1,6,61,7,50,"Katherine Anne Porter to Gay Porter Holloway, 1964-02-28",1964-02-28,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,Texas,Dallas,umd:86243
2314,UMDM,Katherine Anne Porter papers,1,6,61,7,57,"Katherine Anne Porter to Gay Porter Holloway, 1964-05-27",1964-05-27,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2315,UMDM,Katherine Anne Porter papers,1,6,61,7,63,"Katherine Anne Porter to Gay Porter Holloway, 1964-07-02",1964-07-02,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2316,UMDM,Katherine Anne Porter papers,1,6,61,7,67,"Katherine Anne Porter to Gay Porter Holloway, 1964-09-07",1964-09-07,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2317,UMDM,Katherine Anne Porter papers,1,6,61,7,71,"Katherine Anne Porter to Gay Porter Holloway, 1965-01-28",1965-01-28,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2318,UMDM,Katherine Anne Porter papers,1,6,61,7,73,"Katherine Anne Porter to Gay Porter Holloway, 1965-02-16",1965-02-16,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2319,UMDM,Katherine Anne Porter papers,1,6,61,7,76,"Katherine Anne Porter to Gay Porter Holloway, 1965-04-13",1965-04-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2320,UMDM,Katherine Anne Porter papers,1,6,61,7,77,"Katherine Anne Porter to Gay Porter Holloway, 1965-05-01",1965-05-01,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2321,UMDM,Katherine Anne Porter papers,1,6,61,7,78,"Katherine Anne Porter to Gay Porter Holloway, 1965-05-27",1965-05-27,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2322,UMDM,Katherine Anne Porter papers,1,6,61,7,80,"Katherine Anne Porter to Gay Porter Holloway, 1965-07-06",1965-07-06,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2323,UMDM,Katherine Anne Porter papers,1,6,61,7,83,"Katherine Anne Porter to Gay Porter Holloway, 1965-09-03",1965-09-03,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2324,UMDM,Katherine Anne Porter papers,1,6,61,7,85,"Katherine Anne Porter to Gay Porter Holloway, 1965-09-11",1965-09-11,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86243
2325,UMDM,Katherine Anne Porter papers,1,6,61,8,2,"Katherine Anne Porter to Gay Porter Holloway, 1966-01-15",1966-01-15,3,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2326,UMDM,Katherine Anne Porter papers,1,6,61,8,4,"Katherine Anne Porter to Gay Porter Holloway, 1966-02-19",1966-02-19,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2327,UMDM,Katherine Anne Porter papers,1,6,61,8,6,"Katherine Anne Porter to Gay Porter Holloway, 1966-04-13",1966-04-13,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2328,UMDM,Katherine Anne Porter papers,1,6,61,8,7,"Katherine Anne Porter to Gay Porter Holloway, 1966-04-29",1966-04-29,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2329,UMDM,Katherine Anne Porter papers,1,6,61,8,10,"Katherine Anne Porter to Gay Porter Holloway, 1966-05-23",1966-05-23,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2330,UMDM,Katherine Anne Porter papers,1,6,61,8,13,"Katherine Anne Porter to Gay Porter Holloway, 1966-07-06",1966-07-06,4,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2331,UMDM,Katherine Anne Porter papers,1,6,61,8,24,"Katherine Anne Porter to Gay Porter Holloway, 1966-10-17",1966-10-17,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2332,UMDM,Katherine Anne Porter papers,1,6,61,8,30,"Katherine Anne Porter to Gay Porter Holloway, 1967-03-10",1967-03-10,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2333,UMDM,Katherine Anne Porter papers,1,6,61,8,33,"Katherine Anne Porter to Gay Porter Holloway, 1967-03-29",1967-03-29,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2334,UMDM,Katherine Anne Porter papers,1,6,61,8,35,"Katherine Anne Porter to Gay Porter Holloway, 1967-04-20",1967-04-30,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2335,UMDM,Katherine Anne Porter papers,1,6,61,8,39,"Katherine Anne Porter to Gay Porter Holloway, 1967-07-08",1967-07-08,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2336,UMDM,Katherine Anne Porter papers,1,6,61,8,41,"Katherine Anne Porter to Gay Porter Holloway, 1967-07-19",1967-07-19,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,District of Columbia,Washington,umd:86244
2337,UMDM,Katherine Anne Porter papers,1,6,61,10,1,"Katherine Anne Porter to Gay Porter Holloway, circa 1932-1936",circa 1932 1936,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,umd:86245
2338,UMDM,Katherine Anne Porter papers,1,6,61,10,11,"Katherine Anne Porter to Gay Porter Holloway, undated",undated,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,umd:86245
2339,UMDM,Katherine Anne Porter papers,1,6,61,10,21,"Katherine Anne Porter to Gay Porter Holloway, circa 1939",circa 1939,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,
2340,UMDM,Katherine Anne Porter papers,1,6,61,10,22,"Katherine Anne Porter to Gay Porter Holloway and Gay Porter Holloway to Katherine Anne Porter, undated",undated,1,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",,,,,
2341,UMDM,Katherine Anne Porter papers,1,6,64,10,21,"KAP to Eugene Pressly, 1936-10-20",1936-10-20,2,http://hdl.handle.net/1903.1/1532,66-5,"Porter, Katherine Anne, 1890-1980",North America,United States of America,New York,New York,
